,NOME,TELEFONE,CATEGORIA,SUBCATEGORIA,CIDADE,UF,EMAIL,EMPRESA,STATUS,ULTIMA_COMPRA,ORIGEM_LEAD,DATA_CADASTRO,RESPONSAVEL,PRIORIDADE,VALOR_POTENCIAL,ETAPA_FUNIL,PROXIMO_CONTATO,OBSERVACOES,TAGS,TELEFONE_2,WHATSAPP,LINKEDIN,INSTAGRAM,CARGO,,CEP,ID_CONTATO,LEAD_SCORE,RESPONSAVEL,DATA_CADASTRO,DATA_ULTIMA_INTERACAO
FALSE,Camila Pereira,5515917075841,CLIENTE,Ceramica,Londrina,PR,camila.pereira@email.com,Ceramica Alves,ATIVO,2025-09-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Souza,5518946373244,CLIENTE,Rural,Assis,SP,lucas.souza@email.com,Rural Ribeiro,ATIVO,2025-01-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Ribeiro,5515988295462,CLIENTE,Exportacao,Candido Mota,SP,andre.ribeiro@email.com,Exportacao Silva,VIP,2025-01-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Dias,5515920666001,CLIENTE,Ceramica,Avare,SP,fernanda.dias@email.com,Ceramica Mendes,ATIVO,2025-06-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Costa,5516976116468,CLIENTE,Agropecuaria,Bauru,SP,maria.costa@email.com,Agropecuaria Costa,ATIVO,2025-09-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Gomes,5516954107367,CLIENTE,Construcao,Avare,SP,aline.gomes@email.com,Construcao Dias,VIP,2025-05-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Almeida,5514944582116,CLIENTE,Mobiliario,Paraguacu Paulista,SP,patricia.almeida@email.com,Mobiliario Costa,VIP,2025-05-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Ribeiro,5518929935325,CLIENTE,Agropecuaria,Uberlandia,MG,pedro.ribeiro@email.com,Agropecuaria Ribeiro,VIP,2025-08-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Carvalho,5518915938612,CLIENTE,Mobiliario,Tupa,SP,maria.carvalho@email.com,Mobiliario Rodrigues,NOVO,2025-02-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Gomes,5514931519688,CLIENTE,Pecuaria,Bauru,SP,ricardo.gomes@email.com,Pecuaria Rodrigues,ATIVO,2025-10-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Gomes,5518973757280,CLIENTE,Agropecuaria,Avare,SP,ana.gomes@email.com,Agropecuaria Moreira,NOVO,2025-05-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Santos,5514987641676,CLIENTE,Exportacao,Uberlandia,MG,andre.santos@email.com,Exportacao Rocha,VIP,2025-06-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Oliveira,5516934342841,CLIENTE,Rural,Tupa,SP,juliana.oliveira@email.com,Rural Martins,ATIVO,2025-05-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Gomes,5518956229941,CLIENTE,Mobiliario,Ourinhos,SP,ricardo.gomes@email.com,Mobiliario Gomes,ATIVO,2025-10-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Lima,5516931570336,CLIENTE,Rural,Paraguacu Paulista,SP,lucas.lima@email.com,Rural Pereira,ATIVO,2025-12-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Souza,5515963562980,CLIENTE,Agropecuaria,Piraju,SP,pedro.souza@email.com,Agropecuaria Martins,ATIVO,2025-03-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Nunes,5517988519139,CLIENTE,Exportacao,Paraguacu Paulista,SP,fernanda.nunes@email.com,Exportacao Rocha,ATIVO,2025-05-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Nunes,5517946669374,CLIENTE,Pecuaria,Bauru,SP,thiago.nunes@email.com,Pecuaria Lima,ATIVO,2025-11-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Ribeiro,5515973925172,CLIENTE,Agropecuaria,Avare,SP,patricia.ribeiro@email.com,Agropecuaria Costa,ATIVO,2025-07-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Pereira,5516944587389,CLIENTE,Varejo,Paraguacu Paulista,SP,julia.pereira@email.com,Varejo Ribeiro,ATIVO,2025-12-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Martins,5516946741135,CLIENTE,Ceramica,Londrina,PR,patricia.martins@email.com,Ceramica Pereira,ATIVO,2025-05-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Souza,5515979315856,CLIENTE,Pecuaria,Campo Grande,MS,larissa.souza@email.com,Pecuaria Rodrigues,ATIVO,2025-02-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Oliveira,5516983322770,CLIENTE,Atacado,Rancharia,SP,rafael.oliveira@email.com,Atacado Mendes,VIP,2025-06-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Costa,5518946849565,CLIENTE,Agropecuaria,Ourinhos,SP,ricardo.costa@email.com,Agropecuaria Dias,NOVO,2025-03-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Rodrigues,5516927159195,CLIENTE,Atacado,Londrina,PR,julia.rodrigues@email.com,Atacado Oliveira,VIP,2025-07-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Lima,5518912045296,CLIENTE,Agropecuaria,Candido Mota,SP,patricia.lima@email.com,Agropecuaria Almeida,ATIVO,2025-08-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Pereira,5515993830925,CLIENTE,Agropecuaria,Presidente Prudente,SP,bruna.pereira@email.com,Agropecuaria Santos,ATIVO,2025-01-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Oliveira,5516923447030,CLIENTE,Exportacao,Maringa,PR,rafael.oliveira@email.com,Exportacao Ribeiro,ATIVO,2025-06-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Carvalho,5515921398201,CLIENTE,Mobiliario,Paraguacu Paulista,SP,juliana.carvalho@email.com,Mobiliario Oliveira,NOVO,2025-07-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Costa,5517959268756,CLIENTE,Atacado,Ourinhos,SP,bruno.costa@email.com,Atacado Ribeiro,ATIVO,2025-11-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Oliveira,5515943101897,CLIENTE,Ceramica,Candido Mota,SP,pedro.oliveira@email.com,Ceramica Carvalho,ATIVO,2025-07-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Souza,5514944671621,CLIENTE,Industrial,Avare,SP,maria.souza@email.com,Industrial Gomes,ATIVO,2025-02-23,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Nunes,5514978939714,CLIENTE,Pecuaria,Candido Mota,SP,andre.nunes@email.com,Pecuaria Carvalho,ATIVO,2025-05-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Ferreira,5515992894410,CLIENTE,Pecuaria,Uberlandia,MG,rafael.ferreira@email.com,Pecuaria Costa,ATIVO,2025-03-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Ferreira,5515966029200,CLIENTE,Atacado,Marilia,SP,bruna.ferreira@email.com,Atacado Martins,ATIVO,2025-05-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Gomes,5516978355778,CLIENTE,Industrial,Maringa,PR,bruno.gomes@email.com,Industrial Silva,ATIVO,2025-11-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Mendes,5518940593005,CLIENTE,Pecuaria,Botucatu,SP,joao.mendes@email.com,Pecuaria Rodrigues,NOVO,2025-07-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Santos,5516961677652,CLIENTE,Atacado,Goiania,GO,fernanda.santos@email.com,Atacado Lima,VIP,2025-01-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Alves,5516990853759,CLIENTE,Pecuaria,Avare,SP,lucas.alves@email.com,Pecuaria Almeida,ATIVO,2025-06-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Alves,5514994643170,CLIENTE,Rural,Maringa,PR,rafael.alves@email.com,Rural Dias,VIP,2025-12-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Gomes,5515978242088,CLIENTE,Mobiliario,Bauru,SP,pedro.gomes@email.com,Mobiliario Rodrigues,NOVO,2025-02-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Silva,5517918882776,CLIENTE,Pecuaria,Marilia,SP,joao.silva@email.com,Pecuaria Santos,ATIVO,2025-09-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Mendes,5516991668988,CLIENTE,Atacado,Campo Grande,MS,fernanda.mendes@email.com,Atacado Almeida,VIP,2025-10-24,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Alves,5517994700948,CLIENTE,Pecuaria,Candido Mota,SP,felipe.alves@email.com,Pecuaria Alves,ATIVO,2025-01-23,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Carvalho,5514928808540,CLIENTE,Construcao,Ribeirao Preto,SP,camila.carvalho@email.com,Construcao Lima,ATIVO,2025-09-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Mendes,5518986883448,CLIENTE,Rural,Ourinhos,SP,pedro.mendes@email.com,Rural Almeida,NOVO,2025-02-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Pereira,5514949220380,CLIENTE,Mobiliario,Campo Grande,MS,carlos.pereira@email.com,Mobiliario Mendes,ATIVO,2025-04-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Rodrigues,5514966066752,CLIENTE,Ceramica,Ourinhos,SP,joao.rodrigues@email.com,Ceramica Santos,ATIVO,2025-09-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Martins,5516972284852,CLIENTE,Varejo,Presidente Prudente,SP,camila.martins@email.com,Varejo Moreira,ATIVO,2025-06-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Mendes,5515992617333,CLIENTE,Varejo,Rancharia,SP,fernanda.mendes@email.com,Varejo Rodrigues,ATIVO,2025-09-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Dias,5515942789679,CLIENTE,Atacado,Piraju,SP,ricardo.dias@email.com,Atacado Silva,ATIVO,2025-12-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Nunes,5516911314405,CLIENTE,Exportacao,Londrina,PR,maria.nunes@email.com,Exportacao Ribeiro,NOVO,2025-06-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Costa,5516917953986,CLIENTE,Rural,Piraju,SP,lucas.costa@email.com,Rural Ribeiro,NOVO,2025-08-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Almeida,5515985531146,CLIENTE,Mobiliario,Avare,SP,carlos.almeida@email.com,Mobiliario Ribeiro,VIP,2025-12-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Ferreira,5518926429872,CLIENTE,Exportacao,Avare,SP,felipe.ferreira@email.com,Exportacao Pereira,ATIVO,2025-05-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Rodrigues,5518926376993,CLIENTE,Mobiliario,Ribeirao Preto,SP,joao.rodrigues@email.com,Mobiliario Gomes,ATIVO,2025-12-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Ribeiro,5515952398765,CLIENTE,Atacado,Tupa,SP,thiago.ribeiro@email.com,Atacado Costa,ATIVO,2025-09-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Moreira,5516966340843,CLIENTE,Rural,Assis,SP,lucas.moreira@email.com,Rural Dias,ATIVO,2025-04-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Lima,5515945321778,CLIENTE,Rural,Londrina,PR,camila.lima@email.com,Rural Ferreira,ATIVO,2025-06-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Mendes,5517980383613,CLIENTE,Mobiliario,Piraju,SP,bruna.mendes@email.com,Mobiliario Lima,VIP,2025-02-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Silva,5515980014006,CLIENTE,Pecuaria,Marilia,SP,rafael.silva@email.com,Pecuaria Nunes,VIP,2025-01-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Martins,5516991635071,CLIENTE,Varejo,Goiania,GO,julia.martins@email.com,Varejo Souza,ATIVO,2025-02-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Dias,5518977550976,CLIENTE,Atacado,Assis,SP,ricardo.dias@email.com,Atacado Rocha,VIP,2025-07-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Moreira,5517929490679,CLIENTE,Varejo,Maringa,PR,maria.moreira@email.com,Varejo Costa,NOVO,2025-12-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Martins,5514910444428,CLIENTE,Construcao,Candido Mota,SP,maria.martins@email.com,Construcao Gomes,NOVO,2025-01-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Rodrigues,5518919848943,CLIENTE,Ceramica,Maringa,PR,juliana.rodrigues@email.com,Ceramica Ferreira,ATIVO,2025-10-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Pereira,5516970374168,CLIENTE,Agropecuaria,Botucatu,SP,juliana.pereira@email.com,Agropecuaria Moreira,ATIVO,2025-06-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Almeida,5517965043886,CLIENTE,Mobiliario,Ribeirao Preto,SP,lucas.almeida@email.com,Mobiliario Mendes,ATIVO,2025-12-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Gomes,5514917397903,CLIENTE,Atacado,Goiania,GO,rafael.gomes@email.com,Atacado Souza,ATIVO,2025-07-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Nunes,5517959321535,CLIENTE,Pecuaria,Avare,SP,fernanda.nunes@email.com,Pecuaria Gomes,ATIVO,2025-06-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Pereira,5514993734998,CLIENTE,Rural,Tupa,SP,felipe.pereira@email.com,Rural Gomes,NOVO,2025-10-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Martins,5514999274643,CLIENTE,Varejo,Avare,SP,juliana.martins@email.com,Varejo Nunes,ATIVO,2025-11-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Costa,5514967628767,CLIENTE,Agropecuaria,Presidente Prudente,SP,lucas.costa@email.com,Agropecuaria Gomes,VIP,2025-11-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Joao Rocha,5516981727341,CLIENTE,Construcao,Candido Mota,SP,joao.rocha@email.com,Construcao Souza,NOVO,2025-08-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Silva,5514925465406,CLIENTE,Varejo,Ourinhos,SP,pedro.silva@email.com,Varejo Gomes,ATIVO,2025-02-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Silva,5518916956574,CLIENTE,Industrial,Londrina,PR,camila.silva@email.com,Industrial Oliveira,ATIVO,2025-05-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Mendes,5518937975617,CLIENTE,Industrial,Candido Mota,SP,pedro.mendes@email.com,Industrial Pereira,NOVO,2025-10-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Costa,5514911597426,CLIENTE,Varejo,Rancharia,SP,ana.costa@email.com,Varejo Moreira,NOVO,2025-07-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Juliana Ribeiro,5518973399569,CLIENTE,Rural,Goiania,GO,juliana.ribeiro@email.com,Rural Souza,NOVO,2025-03-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Costa,5518984935985,CLIENTE,Exportacao,Candido Mota,SP,maria.costa@email.com,Exportacao Gomes,ATIVO,2025-04-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Almeida,5518943300235,CLIENTE,Atacado,Londrina,PR,felipe.almeida@email.com,Atacado Rodrigues,ATIVO,2025-07-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Pereira,5517960087681,CLIENTE,Atacado,Maringa,PR,ana.pereira@email.com,Atacado Lima,ATIVO,2025-11-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Fernanda Gomes,5517910713486,CLIENTE,Atacado,Uberlandia,MG,fernanda.gomes@email.com,Atacado Santos,ATIVO,2025-05-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Nunes,5515911572063,CLIENTE,Agropecuaria,Londrina,PR,camila.nunes@email.com,Agropecuaria Alves,ATIVO,2025-12-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Rodrigues,5518950628523,CLIENTE,Rural,Avare,SP,aline.rodrigues@email.com,Rural Almeida,ATIVO,2025-02-03,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Oliveira,5518939679895,CLIENTE,Mobiliario,Maringa,PR,bruna.oliveira@email.com,Mobiliario Carvalho,ATIVO,2025-08-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Costa,5514933643017,CLIENTE,Atacado,Avare,SP,larissa.costa@email.com,Atacado Alves,ATIVO,2025-06-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Oliveira,5516910793640,CLIENTE,Construcao,Avare,SP,lucas.oliveira@email.com,Construcao Mendes,ATIVO,2025-04-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Ferreira,5514991634423,CLIENTE,Exportacao,Ourinhos,SP,thiago.ferreira@email.com,Exportacao Gomes,VIP,2025-04-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Pereira,5516912459683,CLIENTE,Construcao,Avare,SP,camila.pereira@email.com,Construcao Costa,ATIVO,2025-02-12,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Ferreira,5518924410911,CLIENTE,Atacado,Marilia,SP,lucas.ferreira@email.com,Atacado Carvalho,ATIVO,2025-03-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Souza,5515976366207,CLIENTE,Varejo,Londrina,PR,patricia.souza@email.com,Varejo Martins,VIP,2025-11-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Almeida,5514951137823,CLIENTE,Mobiliario,Avare,SP,patricia.almeida@email.com,Mobiliario Rodrigues,NOVO,2025-03-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Costa,5514993779336,CLIENTE,Mobiliario,Goiania,GO,andre.costa@email.com,Mobiliario Martins,VIP,2025-07-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Rodrigues,5518926380089,CLIENTE,Mobiliario,Avare,SP,larissa.rodrigues@email.com,Mobiliario Moreira,ATIVO,2025-06-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Dias,5515931517662,CLIENTE,Mobiliario,Londrina,PR,camila.dias@email.com,Mobiliario Ferreira,NOVO,2025-08-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Dias,5514933550840,CLIENTE,Agropecuaria,Rancharia,SP,rafael.dias@email.com,Agropecuaria Carvalho,NOVO,2025-11-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Martins,5515925236594,CLIENTE,Agropecuaria,Ribeirao Preto,SP,carlos.martins@email.com,Agropecuaria Santos,ATIVO,2025-03-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Silva,5518991751207,CLIENTE,Agropecuaria,Presidente Prudente,SP,pedro.silva@email.com,Agropecuaria Pereira,VIP,2025-03-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Gomes,5518969688723,CLIENTE,Exportacao,Londrina,PR,andre.gomes@email.com,Exportacao Costa,ATIVO,2025-09-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Moreira,5517945615322,CLIENTE,Mobiliario,Botucatu,SP,bruna.moreira@email.com,Mobiliario Costa,NOVO,2025-02-22,,,,,,,,,,,,,,,,,,,,,
FALSE,Aline Mendes,5517920320592,CLIENTE,Mobiliario,Avare,SP,aline.mendes@email.com,Mobiliario Almeida,ATIVO,2025-04-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Ribeiro,5517986970410,CLIENTE,Industrial,Goiania,GO,ricardo.ribeiro@email.com,Industrial Almeida,ATIVO,2025-07-19,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Santos,5518995189833,CLIENTE,Atacado,Goiania,GO,andre.santos@email.com,Atacado Moreira,ATIVO,2025-03-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Rocha,5516988810189,CLIENTE,Industrial,Maringa,PR,ana.rocha@email.com,Industrial Martins,VIP,2025-01-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Oliveira,5515964155325,CLIENTE,Exportacao,Tupa,SP,bruna.oliveira@email.com,Exportacao Rodrigues,NOVO,2025-06-05,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Ribeiro,5515947384140,CLIENTE,Rural,Rancharia,SP,camila.ribeiro@email.com,Rural Carvalho,ATIVO,2025-11-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Lima,5514991910499,CLIENTE,Atacado,Londrina,PR,maria.lima@email.com,Atacado Nunes,VIP,2025-06-02,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Nunes,5517940214314,CLIENTE,Pecuaria,Botucatu,SP,ana.nunes@email.com,Pecuaria Ribeiro,ATIVO,2025-11-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Martins,5514993596731,CLIENTE,Varejo,Ourinhos,SP,bruno.martins@email.com,Varejo Rodrigues,VIP,2025-05-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Moreira,5516920926033,CLIENTE,Mobiliario,Rancharia,SP,camila.moreira@email.com,Mobiliario Ferreira,ATIVO,2025-04-16,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Mendes,5514982791218,CLIENTE,Construcao,Maringa,PR,lucas.mendes@email.com,Construcao Moreira,ATIVO,2025-03-07,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruno Rodrigues,5517915563173,CLIENTE,Rural,Botucatu,SP,bruno.rodrigues@email.com,Rural Almeida,NOVO,2025-12-09,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Lima,5517910693174,CLIENTE,Exportacao,Maringa,PR,pedro.lima@email.com,Exportacao Mendes,NOVO,2025-08-18,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Santos,5518935367546,CLIENTE,Mobiliario,Paraguacu Paulista,SP,rafael.santos@email.com,Mobiliario Souza,VIP,2025-04-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Lima,5514956029170,CLIENTE,Atacado,Avare,SP,patricia.lima@email.com,Atacado Moreira,ATIVO,2025-06-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Rocha,5515919366650,CLIENTE,Pecuaria,Assis,SP,larissa.rocha@email.com,Pecuaria Ferreira,ATIVO,2025-03-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Lima,5515937925875,CLIENTE,Pecuaria,Candido Mota,SP,patricia.lima@email.com,Pecuaria Silva,ATIVO,2025-08-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Alves,5518948118874,CLIENTE,Atacado,Assis,SP,patricia.alves@email.com,Atacado Santos,ATIVO,2025-04-13,,,,,,,,,,,,,,,,,,,,,
FALSE,Ricardo Alves,5517970752828,CLIENTE,Mobiliario,Rancharia,SP,ricardo.alves@email.com,Mobiliario Nunes,ATIVO,2025-07-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Dias,5517998527341,CLIENTE,Mobiliario,Ourinhos,SP,thiago.dias@email.com,Mobiliario Mendes,NOVO,2025-12-10,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Santos,5516960967416,CLIENTE,Exportacao,Uberlandia,MG,andre.santos@email.com,Exportacao Moreira,ATIVO,2025-08-15,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Alves,5516939793798,CLIENTE,Exportacao,Bauru,SP,carlos.alves@email.com,Exportacao Santos,NOVO,2025-02-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Silva,5518912256250,CLIENTE,Rural,Ourinhos,SP,patricia.silva@email.com,Rural Ferreira,ATIVO,2025-10-04,,,,,,,,,,,,,,,,,,,,,
FALSE,Bruna Rodrigues,5514930380300,CLIENTE,Rural,Piraju,SP,bruna.rodrigues@email.com,Rural Alves,ATIVO,2025-02-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Camila Alves,5517912005335,CLIENTE,Rural,Goiania,GO,camila.alves@email.com,Rural Nunes,NOVO,2025-05-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Costa,5516977340475,CLIENTE,Mobiliario,Uberlandia,MG,maria.costa@email.com,Mobiliario Santos,ATIVO,2025-11-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Maria Ferreira,5515976111218,CLIENTE,Industrial,Paraguacu Paulista,SP,maria.ferreira@email.com,Industrial Oliveira,VIP,2025-10-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Thiago Ribeiro,5515970478903,CLIENTE,Pecuaria,Uberlandia,MG,thiago.ribeiro@email.com,Pecuaria Lima,VIP,2025-12-11,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Carvalho,5514954385206,CLIENTE,Rural,Ribeirao Preto,SP,carlos.carvalho@email.com,Rural Gomes,NOVO,2025-03-06,,,,,,,,,,,,,,,,,,,,,
FALSE,Felipe Nunes,5517985502398,CLIENTE,Pecuaria,Ribeirao Preto,SP,felipe.nunes@email.com,Pecuaria Ferreira,VIP,2025-02-26,,,,,,,,,,,,,,,,,,,,,
FALSE,Carlos Alves,5514930052382,CLIENTE,Mobiliario,Botucatu,SP,carlos.alves@email.com,Mobiliario Almeida,ATIVO,2025-02-28,,,,,,,,,,,,,,,,,,,,,
FALSE,Julia Costa,5516980643468,CLIENTE,Exportacao,Ourinhos,SP,julia.costa@email.com,Exportacao Silva,ATIVO,2025-12-25,,,,,,,,,,,,,,,,,,,,,
FALSE,Lucas Rocha,5515911358931,CLIENTE,Exportacao,Uberlandia,MG,lucas.rocha@email.com,Exportacao Martins,ATIVO,2025-10-21,,,,,,,,,,,,,,,,,,,,,
FALSE,Ana Rodrigues,5516946868971,CLIENTE,Rural,Marilia,SP,ana.rodrigues@email.com,Rural Ribeiro,VIP,2025-08-27,,,,,,,,,,,,,,,,,,,,,
FALSE,Larissa Pereira,5516942069346,CLIENTE,Construcao,Campo Grande,MS,larissa.pereira@email.com,Construcao Santos,ATIVO,2025-05-20,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Alves,5514942269351,CLIENTE,Pecuaria,Assis,SP,andre.alves@email.com,Pecuaria Souza,ATIVO,2025-02-17,,,,,,,,,,,,,,,,,,,,,
FALSE,Patricia Ferreira,5514941477789,CLIENTE,Exportacao,Piraju,SP,patricia.ferreira@email.com,Exportacao Rodrigues,ATIVO,2025-02-14,,,,,,,,,,,,,,,,,,,,,
FALSE,Andre Carvalho,5517952744258,CLIENTE,Mobiliario,Londrina,PR,andre.carvalho@email.com,Mobiliario Almeida,VIP,2025-09-08,,,,,,,,,,,,,,,,,,,,,
FALSE,Pedro Moreira,5517989562633,CLIENTE,Varejo,Presidente Prudente,SP,pedro.moreira@email.com,Varejo Costa,ATIVO,2025-05-01,,,,,,,,,,,,,,,,,,,,,
FALSE,Rafael Moreira,5518922295265,CLIENTE,Mobiliario,Tupa,SP,rafael.moreira@email.com,Mobiliario Mendes,ATIVO,2025-09-12,,,,,,,,,,,,,,,,,,,,,
